2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
-2009.7681,-2037.9946,-2023.9277,-2038.4481,-1991.3845,-2024.8159,-2010.5801,-2033.0148,-2048.034,-1996.8627,-2028.7618,-2010.351,-2037.9677,-1990.7963,-2047.3148,-2033.7924,-1995.89,-2005.1506,-2019.8378,-2010.5347,-1718.1312
-1991.1702,-2010.1222,-2009.9625,-2015.2042,-1986.7113,-2020.1375,-1991.9688,-2005.1398,-2010.8419,-1996.837,-2000.867,-2010.3269,-2000.8079,-2014.0074,-2024.0692,-2005.9003,-2009.8083,-1986.5571,-1996.5927,-2010.5165,-1722.7765
-1981.8884,-1986.9097,-1977.4581,-1991.987,-1958.8644,-1978.3334,-1987.3331,-1977.298,-2020.1368,-1959.6953,-1963.7324,-1973.178,-1986.8763,-1967.5824,-1996.1838,-1978.0315,-1963.3871,-1958.6909,-1959.4426,-1978.0018,-1741.3451
-2005.0778,-2019.3794,-2028.5021,-2038.3722,-2023.8448,-2038.6495,-2066.2258,-2028.3412,-2047.9385,-2015.3768,-2014.7689,-2010.294,-2019.3384,-2018.6217,-2028.6555,-2019.79,-2028.3605,-2005.0948,-2033.7092,-2019.7426,-1838.8055
-2135.0835,-2177.2336,-2167.78,-2172.9978,-2130.6265,-2173.2712,-2149.7727,-2167.6338,-2154.6948,-2173.218,-2149.4202,-2149.569,-2149.3496,-2130.0496,-2167.9412,-2163.7056,-2144.4336,-2158.2996,-2159.029,-2154.3833,-1978.0905
-2227.9382,-2223.644,-2223.4844,-2265.8245,-2223.4834,-2233.5928,-2233.3179,-2246.5454,-2228.963,-2238.1877,-2237.6272,-2247.0369,-2232.9084,-2218.2612,-2228.266,-2237.9788,-2241.9343,-2227.9326,-2233.317,-2237.9321,-1982.702
-2311.5002,-2335.0598,-2311.676,-2340.0825,-2297.7695,-2345.0017,-2307.5825,-2316.176,-2349.655,-2331.0317,-2316.548,-2330.5806,-2311.83,-2292.5422,-2311.816,-2316.8755,-2320.8577,-2306.8462,-2307.5837,-2307.5618,-1978.0123
-2260.4255,-2274.6692,-2269.8752,-2261.1208,-2260.616,-2266.0515,-2279.7004,-2283.6653,-2275.3452,-2270.6582,-2256.1719,-2279.488,-2288.6,-2278.6023,-2283.9294,-2256.4968,-2274.431,-2251.1118,-2270.424,-2275.0305,-2024.4391
-2172.1917,-2186.4397,-2190.9346,-2205.374,-2167.7415,-2168.5334,-2182.1792,-2176.863,-2214.9685,-2173.1497,-2181.8696,-2172.6855,-2205.0078,-2171.8086,-2200.3384,-2186.8325,-2181.5647,-2167.5254,-2186.8452,-2168.228,-1913.0201
-2232.5315,-2270.0137,-2232.7153,-2275.014,-2218.7944,-2238.1558,-2233.23,-2255.7769,-2266.0166,-2224.196,-2237.569,-2223.73,-2232.845,-2227.506,-2228.174,-2242.5361,-2241.906,-2218.5835,-2233.2656,-2247.1272,-1917.6439
-2223.2498,-2209.6316,-2204.851,-2237.8606,-2195.5718,-2205.6296,-2219.2854,-2223.2822,-2224.1956,-2210.2542,-2223.64,-2219.0698,-2214.266,-2208.927,-2228.1565,-2233.2375,-2218.6887,-2199.9954,-2205.389,-2223.8906,-1922.2656
-2195.401,-2195.6897,-2186.276,-2223.9058,-2181.6445,-2210.2434,-2214.6433,-2209.3596,-2219.5518,-2191.6497,-2209.7258,-2195.8635,-2200.3372,-2190.35,-2195.6226,-2191.432,-2195.4875,-2181.4058,-2205.3796,-2209.9338,-1875.8282
-2218.6177,-2223.5537,-2218.7688,-2233.1816,-2223.4333,-2238.0828,-2228.562,-2218.6404,-2224.1843,-2219.4995,-2237.5713,-2223.7075,-2228.1936,-2232.1538,-2223.4736,-2223.921,-2232.6218,-2213.9194,-2233.2456,-2228.5012,-1782.9447
-2246.4756,-2251.4082,-2255.9158,-2256.3748,-2251.3005,-2251.9885,-2251.764,-2260.429,-2256.6665,-2256.641,-2256.1316,-2260.8398,-2256.0554,-2250.735,-2251.3262,-2261.0583,-2241.9114,-2246.4224,-2256.4487,-2260.986,-1889.7255
-2223.2402,-2232.8281,-2237.329,-2242.4214,-2232.7227,-2228.7505,-2247.1018,-2237.2134,-2238.0828,-2224.1152,-2232.894,-2242.2473,-2232.831,-2241.45,-2232.7366,-2237.8213,-2223.3464,-2227.8352,-2237.8584,-2233.1064,-1889.7146
-2269.6755,-2274.6138,-2269.8318,-2284.1963,-2274.515,-2270.5278,-2274.956,-2283.6404,-2270.5852,-2270.5422,-2279.33,-2270.0906,-2274.6187,-2269.3162,-2269.8755,-2274.9666,-2279.092,-2269.631,-2275.0024,-2274.873,-1922.2145
-2255.7454,-2279.2542,-2265.1855,-2274.8872,-2255.9392,-2261.2244,-2270.2925,-2255.779,-2265.9436,-2261.2407,-2251.4675,-2260.791,-2256.0322,-2260.032,-2255.9407,-2261.0254,-2251.233,-2264.9875,-2270.339,-2265.5623,-1954.7064
-2223.2449,-2232.8274,-2223.3977,-2223.795,-2218.7898,-2219.4253,-2223.8418,-2223.2825,-2233.437,-2224.0894,-2223.6194,-2218.9932,-2223.5247,-2222.8997,-2223.437,-2228.5208,-2223.3867,-2223.207,-2223.905,-2223.764,-1908.2864
-2213.9607,-2232.8232,-2218.7397,-2228.424,-2218.7888,-2219.4165,-2228.4749,-2218.638,-2228.7854,-2219.4421,-2223.6042,-2223.6182,-2228.169,-2218.276,-2218.7808,-2228.5127,-2223.388,-2218.5708,-2228.5452,-2223.7397,-1885.0562
-2251.1094,-2269.9666,-2251.2295,-2270.199,-2251.2866,-2251.894,-2260.9685,-2246.4878,-2261.2722,-2256.563,-2251.4482,-2256.1106,-2256.0188,-2255.4292,-2255.9143,-2251.7122,-2246.5955,-2246.4297,-2265.677,-2251.5671,-2001.1417
-2237.203,-2256.0457,-2237.307,-2251.6184,-2246.6545,-2247.2566,-2260.97,-2237.2126,-2256.6296,-2242.6274,-2242.1663,-2242.1797,-2246.7375,-2236.872,-2255.9023,-2251.7036,-2246.6125,-2246.4312,-2251.7468,-2242.2788,-1954.7107
-2190.7837,-2195.6853,-2195.5237,-2214.4556,-2195.588,-2200.8193,-2205.2463,-2190.7786,-2214.8342,-2191.532,-2186.4375,-2191.096,-2204.9504,-2181.163,-2209.4617,-2195.967,-2200.1777,-2186.071,-2205.3125,-2191.1917,-1959.3461
-2237.2305,-2237.467,-2246.5967,-2256.2358,-2242.03,-2247.237,-2247.032,-2241.8638,-2242.6943,-2247.2449,-2246.7854,-2246.807,-2251.3809,-2241.5396,-2246.61,-2256.3232,-2255.907,-2241.791,-2242.4622,-2251.5564,-1968.6315
-2227.9531,-2218.892,-2228.0173,-2233.0083,-2214.1665,-2224.017,-2233.092,-2223.2954,-2224.1033,-2224.0115,-2223.548,-2228.2158,-2218.8652,-2222.979,-2228.0378,-2228.444,-2228.0488,-2223.2195,-2223.887,-2228.3328,-2001.1421
-2232.6082,-2251.3713,-2232.668,-2251.5632,-2237.3684,-2233.2837,-2233.0857,-2232.5745,-2238.0156,-2242.557,-2237.471,-2242.144,-2256.0012,-2241.564,-2251.2527,-2256.282,-2246.6182,-2232.5076,-2242.4382,-2237.6143,-2005.7778
-2246.5605,-2246.7212,-2241.9583,-2256.1904,-2242.0154,-2247.2139,-2251.6462,-2246.514,-2251.939,-2242.542,-2246.7583,-2246.779,-2251.346,-2255.5176,-2251.2563,-2265.551,-2241.9697,-2246.4412,-2247.0647,-2251.5513,-2019.6836
-2255.865,-2255.9985,-2251.2583,-2270.1162,-2255.9663,-2247.219,-2251.6445,-2246.517,-2265.8755,-2251.8276,-2251.4011,-2270.0022,-2242.064,-2250.889,-2255.8987,-2256.2695,-2255.9248,-2251.0996,-2251.7056,-2260.8508,-2001.1403
-2260.5261,-2269.9214,-2255.9214,-2274.7554,-2260.6255,-2256.5154,-2260.925,-2255.825,-2265.877,-2256.4614,-2265.328,-2260.7122,-2255.9885,-2255.543,-2255.8926,-2260.915,-2251.2876,-2255.7507,-2261.0012,-2256.2144,-1987.225
-2218.7522,-2223.4805,-2218.781,-2223.669,-2228.1357,-2219.3684,-2228.3977,-2218.691,-2219.42,-2219.3115,-2218.8953,-2228.2075,-2223.4783,-2213.7688,-2218.7395,-2228.395,-2237.3574,-2218.6138,-2228.4922,-2223.7092,-1987.2218
-2218.7732,-2218.8293,-2209.4956,-2219.0247,-2214.2258,-2214.7185,-2219.1003,-2214.048,-2224.049,-2214.654,-2218.895,-2214.269,-2218.8296,-2223.0737,-2209.4583,-2214.4492,-2218.7847,-2209.3367,-2219.1902,-2223.7087,-1991.8864
-2307.0188,-2307.05,-2302.367,-2302.5872,-2307.1047,-2302.9343,-2321.2356,-2306.9263,-2307.6204,-2307.5107,-2307.113,-2311.7769,-2302.3982,-2306.669,-2306.955,-2307.3088,-2316.3005,-2302.2056,-2321.3352,-2307.2913,-2052.2356
-2311.6697,-2311.693,-2307.0059,-2307.224,-2316.4004,-2307.5647,-2311.9326,-2306.9248,-2312.2505,-2307.5042,-2316.3936,-2307.1296,-2307.0454,-2315.9663,-2306.9487,-2302.651,-2320.9478,-2302.2097,-2316.6746,-2311.9336,-2047.5981
-2269.8967,-2274.5527,-2274.5022,-2279.373,-2274.6238,-2275.0557,-2288.704,-2269.7856,-2279.7402,-2284.2747,-2283.877,-2283.9211,-2269.905,-2278.827,-2279.083,-2274.7878,-2274.5054,-2279.0,-2279.5232,-2279.4202,-2010.4625
-2223.476,-2228.127,-2228.0754,-2237.5793,-2232.8555,-2228.623,-2237.6257,-2223.362,-2237.9531,-2228.5461,-2228.164,-2237.4927,-2237.4055,-2232.3987,-2218.7202,-2223.704,-2232.716,-2223.2795,-2223.801,-2232.9844,-1996.5302
-2181.7036,-2186.3533,-2190.9363,-2195.789,-2191.0857,-2182.1924,-2191.1868,-2190.8743,-2186.875,-2182.1057,-2191.0154,-2186.4175,-2195.61,-2185.986,-2186.2278,-2181.915,-2181.6482,-2186.1426,-2186.654,-2186.5469,-1912.9509
-2144.591,-2158.5063,-2158.4575,-2167.936,-2158.6042,-2158.9875,-2158.6848,-2153.7483,-2168.2986,-2154.2393,-2158.5227,-2163.2117,-2163.108,-2158.1453,-2153.73,-2144.7798,-2158.4473,-2158.291,-2149.5032,-2163.3416,-1903.6768
-2116.756,-2126.0151,-2125.986,-2126.1587,-2112.1772,-2126.4905,-2135.4792,-2107.337,-2126.5142,-2135.6685,-2139.9624,-2130.7148,-2130.6157,-2130.3079,-2135.1626,-2126.204,-2121.3198,-2125.8057,-2117.0042,-2130.8403,-1936.2017
-2047.1361,-2070.3218,-2051.7278,-2065.8235,-2051.8647,-2061.5,-2070.489,-2051.6616,-2066.146,-2042.8088,-2065.694,-2070.3804,-2056.3384,-2042.1234,-2065.5242,-2051.926,-2056.338,-2051.533,-2061.2917,-2056.5542,-1866.6069
-1986.8044,-2014.6307,-2000.6836,-2010.1296,-1991.5428,-1987.212,-1991.572,-2000.6061,-2001.1368,-1987.1049,-1982.133,-1996.1111,-1996.0037,-1972.5111,-2000.5292,-1986.9135,-1986.7014,-1986.5408,-1996.2722,-1991.5509,-1810.9197
-2019.331,-2033.218,-2033.2115,-2047.2972,-2019.4141,-2019.7174,-2024.077,-2037.7732,-2042.923,-2033.5437,-2023.9435,-2028.6324,-2042.4435,-2032.8917,-2046.9778,-2024.0555,-2019.2213,-2037.6338,-2047.3458,-2037.993,-1899.168
-2051.8447,-2047.1718,-2051.7888,-2065.876,-2065.8562,-2061.5115,-2051.95,-2056.3677,-2075.4136,-2056.7727,-2042.5315,-2056.5088,-2056.371,-2051.48,-2065.565,-2047.2727,-2042.4512,-2065.4995,-2051.9822,-2051.923,-1885.2494
-2014.725,-2014.688,-2010.0134,-2019.4579,-2010.1528,-2015.0857,-2014.837,-2014.6067,-2010.4095,-2010.3625,-2010.0535,-2010.093,-2014.5968,-2014.3472,-2014.493,-2014.7872,-2009.9833,-2019.0796,-2019.4894,-2010.1506,-1773.8181
-1963.6616,-1949.6838,-1949.6699,-1959.1023,-1945.1648,-1945.4373,-1963.7657,-1958.9005,-1945.397,-1954.6359,-1945.0521,-1954.388,-1949.6061,-1944.7128,-1954.1364,-1949.7738,-1963.5674,-1949.4243,-1959.1183,-1940.5077,-1750.617
-1935.8179,-1931.1399,-1940.4163,-1935.9095,-1926.6134,-1922.2357,-1940.5676,-1926.4207,-1931.4677,-1922.1482,-1926.5027,-1940.4785,-1926.416,-1926.1715,-1930.9424,-1931.2104,-1935.737,-1935.5078,-1935.9153,-1926.593,-1806.3579
-1921.9065,-1921.8771,-1931.1573,-1931.2808,-1926.6338,-1922.2462,-1935.9396,-1926.4397,-1931.4744,-1940.7275,-1931.1635,-1935.8566,-1926.4413,-1930.8429,-1935.6062,-1921.9243,-1935.7488,-1935.5216,-1940.5676,-1926.6144,-1778.4993
-1954.4333,-1963.68,-1963.6766,-1959.157,-1959.1462,-1964.0477,-1959.1777,-1958.9644,-1963.9987,-1968.5834,-1959.0349,-1973.0171,-1963.6167,-1954.079,-1963.4873,-1968.3662,-1958.9884,-1958.7511,-1977.7303,-1968.413,-1815.6599
-1940.532,-1940.5006,-1940.4923,-1940.6093,-1940.6056,-1936.2037,-1940.6301,-1935.7778,-1936.1508,-1936.0984,-1935.8414,-1940.5452,-1931.1312,-1935.5322,-1940.2928,-1935.8696,-1935.7921,-1935.5569,-1935.9546,-1935.9331,-1787.8127
-1935.9084,-1931.2363,-1931.2218,-1935.984,-1935.9856,-1931.5625,-1926.7056,-1931.1604,-1936.1625,-1926.8193,-1940.4949,-1931.2694,-1931.1498,-1930.9171,-1926.3712,-1926.5996,-1926.5259,-1930.9274,-1931.3165,-1926.655,-1815.6891
-1889.4995,-1898.7668,-1898.7518,-1898.8662,-1894.2345,-1894.4331,-1894.2213,-1898.6833,-1889.7405,-1894.3391,-1894.0787,-1889.5073,-1898.6757,-1898.4529,-1893.8898,-1894.1173,-1889.4114,-1893.8024,-1884.8947,-1898.8086,-1783.1903
-1866.3041,-1870.9259,-1866.2764,-1871.0266,-1871.048,-1866.584,-1871.0259,-1866.2146,-1866.535,-1866.485,-1866.2361,-1870.968,-1866.193,-1865.9838,-1866.0479,-1866.2798,-1866.2178,-1865.9644,-1866.3458,-1870.9651,-1778.5594
-1847.7662,-1847.7347,-1847.728,-1847.836,-1847.8597,-1848.0211,-1847.8275,-1852.3243,-1847.9783,-1847.9417,-1847.6898,-1847.7755,-1847.6604,-1847.4453,-1847.5039,-1847.7311,-1852.3247,-1847.4215,-1847.791,-1852.4114,-1750.7291
-1838.5065,-1838.4736,-1843.1074,-1838.5778,-1843.2367,-1843.3915,-1843.2041,-1838.4285,-1838.7042,-1834.0277,-1838.4192,-1843.1573,-1838.4016,-1838.188,-1838.247,-1833.8254,-1843.0618,-1838.1606,-1833.8856,-1843.1414,-1708.9573
-1824.5979,-1815.2808,-1824.5688,-1824.675,-1815.3994,-1815.5629,-1815.3553,-1819.8868,-1829.4333,-1815.4803,-1819.8671,-1824.6193,-1815.2262,-1819.6497,-1828.9901,-1810.6343,-1824.5134,-1810.3203,-1819.9829,-1815.3079,-1695.0521
-1787.4907,-1787.4496,-1782.8331,-1792.2024,-1787.5754,-1783.0938,-1787.5239,-1792.0618,-1792.3096,-1787.6495,-1792.038,-1782.869,-1792.0486,-1782.5483,-1787.227,-1787.4459,-1782.7574,-1787.1329,-1792.1456,-1778.1979,-1681.1554
-1782.8739,-1787.4725,-1773.577,-1796.8806,-1773.6694,-1778.4857,-1773.6127,-1782.8043,-1783.0542,-1778.3918,-1782.7731,-1787.5338,-1778.1609,-1787.216,-1777.9672,-1787.4662,-1773.5016,-1791.8026,-1787.5323,-1782.8683,-1648.6774
-1796.8085,-1796.7712,-1796.7977,-1796.8993,-1796.8882,-1797.0676,-1801.4698,-1796.7625,-1796.9967,-1792.3363,-1796.691,-1796.8331,-1796.7415,-1796.509,-1796.5463,-1796.7799,-1796.7266,-1796.4651,-1796.8284,-1801.4454,-1713.6986
-1782.9026,-1782.8649,-1787.5354,-1787.6444,-1787.6194,-1787.792,-1806.1373,-1782.8561,-1787.7352,-1787.7244,-1787.4187,-1787.5743,-1787.488,-1787.2505,-1787.2845,-1782.8685,-1782.8208,-1787.2,-1782.9225,-1792.1746,-1667.2869
-1815.4233,-1815.3794,-1820.0604,-1829.4528,-1824.7838,-1820.3109,-1829.3616,-1820.032,-1815.6097,-1824.885,-1824.5817,-1806.1687,-1820.0122,-1824.4238,-1819.8075,-1815.3994,-1819.978,-1815.0803,-1834.0056,-1820.0525,-1704.4613
-1801.5162,-1801.4803,-1801.5074,-1801.596,-1806.228,-1806.4019,-1829.3838,-1806.1226,-1810.99,-1801.6824,-1801.388,-1801.5442,-1796.811,-1801.2291,-1801.2551,-1801.4928,-1801.4253,-1796.53,-1801.5187,-1801.4954,-1671.9799
-1824.7518,-1824.7269,-1824.7549,-1824.831,-1824.828,-1824.9978,-1829.3972,-1829.3745,-1824.9424,-1829.5648,-1824.6282,-1824.786,-1820.053,-1819.8235,-1829.1366,-1824.7183,-1824.6754,-1824.4065,-1829.4095,-1829.3785,-1667.3445
-1834.062,-1834.0372,-1834.0627,-1834.126,-1834.132,-1834.3011,-1838.6891,-1838.6805,-1834.249,-1838.8682,-1833.9398,-1838.7355,-1834.008,-1833.7802,-1833.7928,-1834.0233,-1833.9814,-1833.7069,-1834.0692,-1838.686,-1699.8717
-1861.9597,-1861.9336,-1861.9569,-1862.0132,-1871.3019,-1866.838,-1866.5784,-1861.9408,-1862.1417,-1862.1123,-1861.8364,-1861.9877,-1861.907,-1861.6831,-1866.3298,-1861.9181,-1866.5264,-1861.6035,-1861.9711,-1866.581,-1718.4951
-1945.5792,-1945.5454,-1945.5648,-1945.6237,-1945.6255,-1945.8112,-1954.8319,-1945.5426,-1945.7505,-1950.3699,-1950.0981,-1945.5997,-1945.5139,-1945.2908,-1949.938,-1945.5303,-1945.4963,-1945.2222,-1945.588,-1950.1937,-1802.0951
-1959.5431,-1959.4923,-1954.8835,-1964.2172,-1959.5778,-1959.7704,-1959.497,-1959.499,-1959.7042,-1959.6842,-1959.4114,-1959.5576,-1959.4718,-1959.2479,-1959.2435,-1959.4744,-1959.4615,-1954.5403,-1964.1901,-1968.7864,-1792.8357
-1959.5658,-1968.798,-1959.544,-1959.5903,-1959.5981,-1964.4199,-1973.447,-1964.1683,-1969.015,-1964.3516,-1964.0796,-1954.9349,-1968.7802,-1968.5615,-1959.2618,-1959.4889,-1959.4783,-1954.5558,-1954.928,-1968.8107,-1806.793
-1950.3185,-1954.8993,-1945.6447,-1941.0488,-1945.6991,-1945.8722,-1954.9014,-1950.2802,-1941.1783,-1950.4528,-1945.538,-1941.0377,-1950.2449,-1950.0255,-1940.7129,-1940.9414,-1940.9283,-1940.6655,-1945.6875,-1950.2655,-1802.1666
-1959.6356,-1954.9305,-1954.9528,-1959.6317,-1959.6495,-1955.1792,-1959.5659,-1959.5826,-1950.4827,-1964.4153,-1959.4917,-1954.9899,-1954.916,-1959.3384,-1954.6653,-1954.8961,-1954.8866,-1959.2655,-1954.9922,-1964.2162,-1839.3386
-1978.225,-1978.1658,-1968.8961,-1968.931,-1973.6072,-1973.7692,-1973.5121,-1978.1692,-1973.7208,-1978.3623,-1978.084,-1968.9386,-1968.8766,-1964.0085,-1977.9058,-1964.1981,-1973.4814,-1963.9365,-1968.9424,-1978.1653,-1867.2229
-1978.2479,-1978.1942,-1978.2146,-1978.2375,-1978.2738,-1978.4375,-1978.1692,-1978.1898,-1973.7375,-1978.3894,-1978.1082,-1978.257,-1978.1926,-1977.9788,-1977.93,-1978.1467,-1978.156,-1977.8921,-1978.2528,-1978.1847,-1885.8234
-1982.9158,-1987.5088,-1992.1759,-1987.5431,-1978.2977,-1978.4667,-2001.4055,-1978.2172,-1978.3959,-1983.053,-1978.1387,-1987.5662,-1978.2227,-1982.65,-1982.5986,-1973.5106,-1982.8317,-1977.9171,-1987.5623,-1982.8523,-1895.1335
-2001.5189,-2006.1083,-1996.8541,-1996.8533,-2001.5377,-2006.3451,-1996.7776,-1992.1658,-1992.3407,-1997.0212,-1992.093,-1992.2319,-1996.8285,-1996.6079,-1996.5612,-1996.7533,-1992.1407,-1996.5085,-1992.2229,-1996.8027,-1913.724
-2020.119,-2010.787,-2015.4556,-2015.454,-2010.8505,-2024.9514,-2015.3672,-2024.6865,-2006.2931,-2010.985,-2010.6864,-2015.4731,-2015.4329,-2010.5671,-2010.5211,-2019.9956,-2010.7345,-2015.1093,-2015.4734,-2024.6838,-1960.1921
-2034.0746,-2034.0253,-2034.0671,-2029.4,-2029.4442,-2034.2606,-2033.9489,-2033.993,-2034.175,-2034.225,-2029.2755,-2034.0681,-2034.0315,-2033.8076,-2033.7653,-2033.9514,-2029.3375,-2033.7074,-2029.43,-2033.9833,-1946.2866
-2057.3171,-2043.3405,-2057.3125,-2052.6487,-2052.6912,-2057.5066,-2061.8333,-2057.225,-2048.1296,-2052.829,-2057.1555,-2052.6733,-2057.2861,-2052.419,-2052.3672,-2052.558,-2047.9408,-2056.957,-2048.0364,-2057.2188,-1941.6886
-2099.1428,-2089.8167,-2094.4854,-2094.4622,-2085.2263,-2099.326,-2089.7095,-2089.7505,-2094.6003,-2099.2893,-2098.969,-2089.855,-2089.8281,-2089.5972,-2094.1904,-2099.0242,-2089.7625,-2089.4973,-2094.499,-2099.037,-2002.0681
-2108.443,-2108.4023,-2108.425,-2108.392,-2108.459,-2108.6338,-2112.931,-2112.9863,-2108.5378,-2108.5857,-2112.9038,-2117.7317,-2103.775,-2117.4763,-2108.1282,-2103.6885,-2108.357,-2108.076,-2113.0837,-2117.6213,-2011.3792
-2154.9065,-2154.8694,-2150.2385,-2150.2087,-2150.2866,-2145.8145,-2150.0833,-2154.8027,-2154.9973,-2155.039,-2154.719,-2154.9111,-2145.5767,-2150.0115,-2149.9473,-2150.15,-2154.8105,-2145.2585,-2154.8977,-2150.159,-2067.1245
-2154.933,-2150.2588,-2164.1995,-2154.8828,-2150.3237,-2159.7773,-2164.0334,-2159.4678,-2150.3792,-2159.706,-2159.3926,-2159.5774,-2154.8892,-2159.3372,-2149.9644,-2154.827,-2154.8357,-2159.2224,-2150.288,-2154.8208,-2062.515
-2168.8916,-2178.1565,-2159.5908,-2182.7778,-2168.9397,-2169.1062,-2173.3408,-2178.0627,-2164.3367,-2159.7292,-2173.35,-2173.5388,-2168.846,-2168.6575,-2159.278,-2164.138,-2164.1487,-2163.8884,-2173.5325,-2168.77,-2081.1138
-2196.8125,-2182.8652,-2178.2268,-2196.7668,-2192.224,-2197.0237,-2201.2505,-2201.3296,-2201.5369,-2201.574,-2196.6138,-2196.825,-2196.7747,-2187.279,-2201.1316,-2201.3599,-2201.3486,-2196.444,-2196.801,-2187.4102,-2141.5552
-2196.8433,-2196.8296,-2201.4785,-2182.8596,-2196.9065,-2197.061,-2201.267,-2196.7258,-2196.94,-2192.318,-2196.6538,-2192.2065,-2192.1577,-2196.6091,-2191.8765,-2192.1113,-2192.0918,-2196.4675,-2192.1885,-2192.0713,-2109.0854
-2178.3125,-2178.304,-2169.0278,-2168.969,-2173.7317,-2164.5935,-2182.7244,-2168.9062,-2169.1084,-2183.0647,-2178.1267,-2178.3152,-2168.9866,-2168.7815,-2168.6912,-2178.2256,-2173.564,-2168.633,-2178.295,-2187.471,-2071.9717
-2164.4258,-2164.4355,-2164.431,-2169.013,-2169.1675,-2173.9275,-2168.8381,-2168.9487,-2169.1433,-2169.174,-2164.2454,-2164.4385,-2164.4084,-2159.5461,-2178.028,-2168.9907,-2173.6018,-2168.685,-2164.4106,-2168.933,-2090.618
-2224.8179,-2215.5535,-2234.1162,-2220.1199,-2220.2747,-2229.6707,-2224.6008,-2224.7056,-2220.2625,-2224.9246,-2224.6284,-2224.824,-2220.168,-2219.9353,-2219.8584,-2215.4531,-2224.7175,-2224.4397,-2224.8088,-2224.6912,-2137.095
-2238.764,-2229.4902,-2243.421,-2234.063,-2234.221,-2243.6064,-2233.9094,-2229.3584,-2238.8462,-2224.9448,-2238.575,-2243.4104,-2229.4756,-2229.2378,-2243.089,-2229.4006,-2234.0195,-2243.0332,-2243.4026,-2243.2842,-2160.3247
-2248.0852,-2243.4622,-2252.748,-2252.6897,-2243.5505,-2252.939,-2238.5874,-2252.6096,-2248.166,-2238.9175,-2238.6138,-2243.4414,-2248.091,-2252.4946,-2252.4092,-2252.6628,-2243.338,-2243.0735,-2252.733,-2252.6042,-2183.5703
-2280.604,-2280.627,-2280.6309,-2275.9172,-2276.0674,-2276.1763,-2271.1143,-2285.1274,-2276.031,-2276.078,-2280.4128,-2271.3213,-2271.3254,-2275.7288,-2280.2817,-2275.901,-2285.1355,-2284.8777,-2285.2546,-2285.1274,-2197.5132
-2299.208,-2299.2324,-2285.3083,-2289.8892,-2290.044,-2280.8616,-2289.7156,-2299.0884,-2280.6968,-2285.394,-2299.0186,-2289.9253,-2294.592,-2289.6973,-2298.8936,-2294.5215,-2303.7417,-2298.857,-2299.2192,-2294.4434,-2202.1912
-2285.3064,-2280.6946,-2266.7698,-2271.3542,-2285.4355,-2257.6697,-2266.526,-2275.908,-2266.7927,-2262.2095,-2285.1238,-2276.0132,-2285.346,-2280.4407,-2271.0605,-2271.3416,-2266.6177,-2284.955,-2280.6694,-2280.539,-2230.113
-2308.5498,-2299.302,-2303.9487,-2299.2478,-2299.3892,-2299.4866,-2294.415,-2303.7986,-2294.6768,-2304.031,-2308.3662,-2303.899,-2303.9622,-2308.3394,-2298.9546,-2294.5898,-2289.862,-2308.2007,-2285.341,-2294.4934,-2258.0078
-2308.583,-2308.619,-2308.6365,-2308.566,-2308.7065,-2304.1714,-2308.3901,-2303.844,-2303.997,-2308.7078,-2303.7532,-2308.5605,-2308.6555,-2308.3843,-2308.288,-2303.9211,-2303.821,-2308.228,-2313.2407,-2303.8142,-2253.4102
-2313.2578,-2308.6538,-2304.0327,-2308.598,-2304.1003,-2294.9185,-2313.0745,-2313.1672,-2304.0378,-2313.3938,-2313.086,-2308.5825,-2304.0554,-2313.0781,-2312.969,-2313.2527,-2303.8455,-2308.26,-2294.6975,-2303.85,-2220.9348
-2285.4104,-2285.4612,-2294.771,-2290.0435,-2280.9126,-2271.7385,-2285.2393,-2280.6755,-2276.2004,-2294.8428,-2271.3135,-2285.377,-2294.7954,-2285.2415,-2285.126,-2285.42,-2271.3638,-2280.4084,-2285.4397,-2276.0054,-2244.1995
-2331.8713,-2322.6208,-2331.942,-2322.5735,-2318.0833,-2313.562,-2317.766,-2317.8386,-2322.6665,-2322.7246,-2317.7717,-2322.541,-2336.6152,-2331.7043,-2322.3037,-2313.3064,-2313.1782,-2317.561,-2317.9636,-2317.8193,-2267.4565
-2350.481,-2345.8696,-2336.6123,-2359.763,-2345.9714,-2336.8035,-2350.3013,-2345.7246,-2336.6274,-2341.338,-2350.3115,-2355.0833,-2350.5903,-2350.312,-2345.5566,-2336.5652,-2336.4216,-2359.3901,-2345.857,-2359.6523,-2313.9448
-2364.4407,-2350.5432,-2355.2253,-2359.7927,-2359.9321,-2341.4783,-2364.268,-2345.7485,-2350.5903,-2350.6587,-2336.4143,-2355.1094,-2355.2734,-2359.6387,-2364.1587,-2355.1768,-2341.0908,-2364.0625,-2355.1736,-2373.618,-2323.276
-2336.626,-2327.3652,-2332.0544,-2331.97,-2327.48,-2327.592,-2331.794,-2336.5112,-2332.0562,-2332.1304,-2331.8215,-2322.6394,-2327.4634,-2331.82,-2322.409,-2332.0132,-2327.2024,-2331.6018,-2336.6492,-2336.514,-2304.7488
