1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
-2199.7043,-2201.0483,-2206.0293,-2196.0598,-2205.6367,-2097.9019,-2107.2383,-2093.1182,-2102.797,-2088.5806,-2093.7263,-2088.7478,-2102.3503,-2098.3103,-2098.2686,-2097.8477,-2102.6384,-2102.4353,-2088.257,-2093.1492,-2088.6475,-2093.019,-2093.0464,-2097.9026,-2102.71,-1916.6669
-2229.0977,-2230.488,-2230.552,-2220.5933,-2225.271,-2139.662,-2139.7297,-2148.8376,-2149.235,-2144.2856,-2149.446,-2144.4824,-2148.7634,-2144.7485,-2144.6965,-2139.6423,-2144.4175,-2139.5618,-2148.5884,-2144.2302,-2139.7366,-2148.7175,-2153.3997,-2148.9827,-2153.793,-1958.4778
-2307.422,-2323.5525,-2318.6885,-2323.4246,-2328.1,-2162.8713,-2172.2317,-2162.7722,-2167.8123,-2167.494,-2177.3135,-2176.996,-2171.9724,-2172.6118,-2172.5625,-2176.7954,-2172.276,-2172.0615,-2167.1396,-2181.3782,-2172.2554,-2162.6394,-2171.965,-2176.8499,-2177.0222,-1995.638
-2282.966,-2313.8013,-2308.9346,-2323.4534,-2313.454,-2213.9326,-2214.018,-2209.1897,-2204.96,-2204.633,-2209.823,-2209.509,-2209.109,-2205.124,-2205.0764,-2209.2915,-2204.774,-2199.912,-2204.2593,-2218.52,-2209.4238,-2209.07,-2209.1047,-2200.0618,-2209.5369,-1981.7241
-2278.0671,-2284.488,-2279.5884,-2284.3042,-2279.2017,-2213.9304,-2227.9568,-2223.126,-2218.8916,-2218.5688,-2214.4844,-2228.1067,-2218.4028,-2223.7166,-2223.6687,-2213.9534,-2223.3484,-2223.1406,-2213.5325,-2213.8904,-2223.3843,-2218.3594,-2213.7598,-2214.0127,-2214.1917,-1981.744
-2248.7112,-2264.9722,-2260.0488,-2264.756,-2274.3354,-2144.2886,-2149.0364,-2148.8506,-2144.6147,-2144.279,-2149.4988,-2149.1982,-2144.1155,-2144.8015,-2135.4697,-2153.6091,-2139.785,-2139.5713,-2153.1697,-2139.6155,-2139.8394,-2144.077,-2139.4727,-2139.7473,-2144.5483,-1907.472
-2145.8826,-2152.3735,-2152.3516,-2166.8257,-2166.6318,-2074.6555,-2074.754,-2069.931,-2074.9902,-2069.985,-2075.23,-2074.9377,-2069.8352,-2070.5437,-2070.4888,-2074.701,-2074.7932,-2074.576,-2074.2402,-2069.9783,-2074.8699,-2074.443,-2074.4802,-2070.1274,-2074.9153,-1800.7156
-2150.7856,-2157.2778,-2162.1602,-2152.145,-2142.1675,-2042.1528,-2046.9102,-2055.9973,-2061.076,-2032.8324,-2056.669,-2042.4664,-2041.978,-2051.9875,-2051.9346,-2056.145,-2056.2302,-2037.4385,-2041.7366,-2051.4246,-2051.6865,-2046.5822,-2032.7064,-2060.854,-2056.3616,-1800.746
-2165.5112,-2152.4255,-2176.8906,-2176.665,-2156.895,-1977.149,-1981.9174,-1981.7095,-1972.8667,-1977.1165,-1977.7583,-1982.1351,-1981.6268,-1973.0743,-1982.3112,-1967.9319,-1981.945,-1981.7317,-1972.0831,-1981.7993,-1982.0662,-1976.9432,-1977.0016,-1981.9408,-1977.4463,-1791.4963
-2224.2634,-2196.509,-2245.437,-2230.547,-2196.0918,-1958.5769,-1968.0162,-1958.5178,-1958.9664,-1958.5579,-1963.8561,-1963.588,-1963.0692,-1959.175,-1963.7621,-1963.3159,-1958.7574,-1963.1754,-1962.7996,-1958.6083,-1958.8773,-1963.0225,-1963.0884,-1958.7516,-1968.1798,-1754.3921
-2214.4946,-2201.3982,-2230.7856,-2225.6746,-2196.129,-1953.9329,-1963.3889,-1953.8854,-1963.6287,-1958.5651,-1959.2227,-1968.2544,-1958.431,-1968.4886,-1968.4078,-1958.6842,-1963.4257,-1953.9042,-1962.7968,-1967.9153,-1968.1854,-1963.0255,-1963.1053,-1968.0563,-1963.5488,-1786.9336
-2234.0676,-2186.7017,-2216.0852,-2196.274,-2186.3152,-1916.7802,-1921.6079,-1916.753,-1912.5723,-1921.4331,-1922.0942,-1921.8307,-1912.0039,-1931.3667,-1912.703,-1916.9098,-1926.2965,-1916.7743,-1907.0632,-1916.8685,-1917.127,-1916.5977,-1921.3225,-1921.645,-1926.4111,-1712.6671
-2327.085,-2299.301,-2328.6826,-2333.359,-2298.919,-1926.0731,-1935.5388,-1930.6978,-1935.7998,-1939.9993,-1931.3993,-1931.1354,-1925.944,-1936.03,-1926.6459,-1935.4855,-1935.5905,-1930.7136,-1930.2806,-1930.8185,-1926.4426,-1925.8917,-1935.2557,-1930.9501,-1931.068,-1759.1302
-2346.6672,-2323.7578,-2343.367,-2372.4973,-2323.3762,-1902.8606,-1916.9832,-1912.1373,-1917.2389,-1902.8417,-1912.8484,-1917.2188,-1902.7256,-1912.8391,-1912.7357,-1907.6312,-1921.6797,-1902.872,-1907.0555,-1902.9788,-1907.8915,-1907.3219,-1907.4045,-1907.7567,-1917.1697,-1652.3605
-2371.1587,-2358.0312,-2372.754,-2372.512,-2352.7607,-1912.1528,-1917.0037,-1916.7914,-1912.6064,-1912.1382,-1912.8665,-1912.5935,-1912.022,-1931.4364,-1912.7565,-1907.6375,-1917.0542,-1912.1803,-1911.6935,-1916.9368,-1917.2017,-1916.617,-1916.6909,-1917.0641,-1931.1217,-1624.531
-2366.264,-2377.5547,-2382.4995,-2372.488,-2352.7354,-1926.0808,-1921.6506,-1926.081,-1926.5514,-1921.4287,-1922.1746,-1926.5408,-1921.321,-1931.4457,-1922.0493,-1926.2168,-1926.3597,-1921.4845,-1925.6196,-1921.5999,-1926.5073,-1921.2712,-1925.9752,-1921.7375,-1926.4967,-1763.8427
-2380.9495,-2397.1042,-2392.2815,-2392.052,-2362.5195,-1926.0824,-1930.9429,-1926.0977,-1931.2117,-1930.7211,-1931.4811,-1931.2004,-1925.9705,-1936.1093,-1931.3481,-1930.8768,-1931.0228,-1930.7859,-1925.6146,-1930.9067,-1931.1665,-1925.9244,-1925.976,-1935.6956,-1931.1486,-1810.2908
-2415.2307,-2421.5496,-2421.6348,-2421.4177,-2421.2666,-1921.4414,-1930.9523,-1921.466,-1921.9379,-1926.0927,-1926.8556,-1926.584,-1921.3284,-1931.4835,-1926.7185,-1921.6044,-1921.7528,-1921.5114,-1920.9697,-1926.2921,-1931.1844,-1921.2924,-1921.3303,-1921.7905,-1931.1637,-1796.3807
-2459.2942,-2470.4658,-2470.5696,-2470.3804,-2460.4116,-1916.8044,-1926.318,-1921.4917,-1921.9634,-1926.1041,-1922.2273,-1917.3267,-1916.697,-1931.5072,-1922.0961,-1926.265,-1921.7661,-1926.1683,-1911.6919,-1921.673,-1926.5674,-1916.6595,-1916.6981,-1931.1055,-1921.8925,-1740.7051
-2415.2393,-2426.3696,-2426.4697,-2431.2007,-2416.3347,-1949.3176,-1963.4698,-1954.0046,-1954.4868,-1953.962,-1954.7461,-1959.134,-1949.1984,-1968.6819,-1949.9713,-1954.1392,-1963.5648,-1963.3241,-1953.4824,-1958.8345,-1963.7402,-1949.166,-1949.2053,-1954.3427,-1959.0574,-1698.9153
-2376.0408,-2401.8352,-2401.9517,-2406.693,-2401.6304,-1958.6053,-1986.6926,-1981.8815,-1987.01,-1967.8995,-1996.554,-1987.0165,-1972.4132,-1987.281,-1982.4912,-1986.6655,-1991.4417,-1991.1945,-1972.055,-1977.4176,-1982.3407,-1967.7428,-1977.0667,-1986.8629,-1996.213,-1824.3115
-2366.248,-2367.5273,-2367.6475,-2396.8596,-2377.143,-1991.1035,-1986.7009,-1995.82,-2010.243,-1977.188,-1987.2936,-1991.6819,-1990.9879,-2010.5284,-1982.5095,-1991.3252,-1982.1686,-1991.2019,-1985.9886,-2005.2896,-1982.3755,-1986.313,-1981.7208,-1991.5347,-1991.584,-1842.9111
-2464.1567,-2470.2974,-2480.2131,-2480.0781,-2465.2673,-1977.1764,-1977.4164,-1977.2689,-1977.7736,-1967.9097,-1978.0261,-1977.7792,-1972.4259,-1978.0579,-1973.2489,-1972.7686,-1972.9026,-1972.6403,-1976.716,-1977.4525,-1977.758,-1972.3918,-1972.4435,-1977.6423,-1977.6769,-1824.3763
-2527.8074,-2548.6074,-2538.9487,-2553.4941,-2543.5815,-1893.6212,-1903.1508,-1893.7201,-1894.2339,-1898.2845,-1913.0623,-1894.2472,-1888.8667,-1899.1664,-1898.9995,-1898.5039,-1907.9294,-1898.3812,-1893.1517,-1893.8988,-1894.2313,-1907.4053,-1898.1754,-1898.7408,-1894.136,-1764.0665
-2615.9226,-2641.583,-2641.7388,-2636.7031,-2636.5835,-1870.424,-1898.5215,-1889.101,-1880.3427,-1879.7089,-1889.8826,-1880.3632,-1879.5903,-1885.2767,-1889.7444,-1889.2396,-1903.3094,-1884.4745,-1869.9412,-1875.3516,-1894.2712,-1884.204,-1888.9088,-1880.197,-1898.8136,-1717.6903
-2611.0264,-2641.5361,-2641.726,-2641.5767,-2641.4778,-1879.7144,-1889.2435,-1903.041,-1885.0199,-1875.0519,-1899.1956,-1894.3331,-1884.2402,-1894.6129,-1894.413,-1893.9043,-1903.3292,-1889.1405,-1865.2872,-1889.3044,-1875.7382,-1898.1423,-1874.9879,-1880.222,-1889.5698,-1778.0966
-2606.1265,-2631.7192,-2651.4805,-2646.4353,-2646.3513,-1912.23,-1931.0475,-1916.993,-1931.49,-1907.5674,-1917.8091,-1917.5848,-1907.4653,-1936.4537,-1926.9598,-1931.0803,-1917.287,-1926.3079,-1916.3738,-1912.5552,-1917.5608,-1916.7368,-1907.5028,-1922.0569,-1926.7505,-1796.7167
-2581.6406,-2602.321,-2597.6025,-2612.1514,-2607.1812,-1967.9537,-1996.0618,-1968.0764,-1977.9385,-1963.2919,-1978.1942,-1987.2692,-1963.1991,-1996.85,-1964.1394,-1968.2454,-1991.5972,-1977.398,-1967.4574,-1972.9362,-1982.5903,-1972.4584,-1963.2435,-1968.5305,-1982.507,-1810.6998
-2522.8755,-2548.4348,-2548.6313,-2543.5815,-2548.42,-2005.1062,-2023.9297,-2023.8044,-2038.3308,-2014.3824,-2024.6625,-2029.0912,-2023.572,-2029.3894,-2015.2689,-2014.7064,-2033.3949,-2019.2,-2013.8912,-2037.9667,-2019.7686,-2023.5458,-2009.6875,-2019.6528,-2024.3231,-1731.8298
-2459.1848,-2489.6216,-2480.0513,-2489.6628,-2484.736,-2009.7466,-2033.2288,-2014.5431,-2029.0681,-2014.3921,-2020.0627,-2033.7706,-2023.5928,-2029.4208,-2024.5995,-2024.0167,-2038.0602,-2028.5125,-2013.8954,-2014.7828,-2019.8083,-2018.9116,-2019.0023,-2024.3391,-2029.0002,-1717.9348
-2454.267,-2470.018,-2470.2383,-2474.9536,-2470.0088,-2088.688,-2093.6064,-2084.2107,-2098.7395,-2074.7698,-2099.033,-2089.5073,-2074.6846,-2103.7385,-2075.7131,-2093.6736,-2103.0798,-2084.25,-2074.2666,-2079.8118,-2084.846,-2074.6475,-2074.7402,-2084.733,-2089.3965,-1847.9817
-2434.6855,-2450.4058,-2450.632,-2450.462,-2450.4124,-2121.2,-2130.768,-2112.0974,-2121.995,-2121.2236,-2117.6555,-2112.7507,-2116.496,-2122.3538,-2122.1987,-2130.8484,-2126.3389,-2112.1428,-2125.3513,-2121.6304,-2112.7456,-2125.7458,-2111.9182,-2112.6287,-2121.9395,-1964.1085
-2419.9912,-2421.0127,-2421.2395,-2425.9521,-2421.0176,-2144.4265,-2153.9966,-2139.9634,-2149.8843,-2149.1047,-2159.475,-2145.2666,-2139.7231,-2140.9536,-2136.1658,-2144.7961,-2149.5762,-2158.5986,-2139.2852,-2149.519,-2140.6343,-2148.9773,-2149.0784,-2159.1013,-2173.054,-1954.865
-2405.3125,-2411.2085,-2411.4346,-2416.167,-2416.128,-2046.9409,-2051.893,-2051.7817,-2047.7803,-2046.9907,-2066.659,-2047.8074,-2046.8933,-2066.7092,-2052.6282,-2065.895,-2056.7507,-2047.1942,-2041.7965,-2047.3933,-2057.104,-2051.4998,-2042.3037,-2047.7125,-2057.0142,-1824.8954
-2400.4038,-2386.6997,-2406.497,-2401.434,-2406.3115,-1972.6655,-1982.278,-1972.8629,-1987.4493,-1991.3053,-1987.7616,-1978.1859,-1981.9076,-1987.8102,-1978.3739,-1982.3427,-1977.841,-1968.2854,-1976.8027,-1987.0632,-1982.8585,-1977.2355,-1968.0338,-1978.1083,-1987.4003,-1745.9982
-2341.6553,-2362.195,-2367.3237,-2367.1555,-2367.1362,-1935.5308,-1945.1588,-1945.0436,-1950.3254,-1935.6113,-1959.9362,-1936.4143,-1935.5011,-1950.6973,-1936.6237,-1940.5826,-1945.3693,-1949.7451,-1930.3833,-1949.9456,-1941.1033,-1944.7601,-1935.5496,-1936.3579,-1950.2898,-1732.1124
-2336.753,-2327.9106,-2333.0488,-2337.7705,-2337.7485,-1903.0509,-1898.7675,-1907.9391,-1908.5658,-1912.4271,-1908.8855,-1913.2285,-1912.3182,-1908.9309,-1904.1573,-1908.0967,-1912.9012,-1912.6361,-1907.1895,-1908.1875,-1908.6375,-1903.0028,-1903.0732,-1899.2495,-1917.8246,-1657.875
-2385.745,-2371.976,-2382.0176,-2381.8345,-2372.0464,-1824.1206,-1829.1318,-1833.6671,-1829.6436,-1833.5112,-1848.5452,-1834.3096,-1838.0449,-1848.5903,-1839.1589,-1838.4598,-1847.913,-1838.3387,-1837.5416,-1829.2625,-1834.3474,-1838.0126,-1824.1425,-1834.2637,-1829.6183,-1527.8931
-2380.8257,-2381.7207,-2391.79,-2376.9136,-2386.733,-1833.412,-1843.063,-1842.9652,-1829.6637,-1828.8792,-1839.2726,-1843.6069,-1838.0643,-1843.9498,-1839.1663,-1833.827,-1838.6472,-1838.3551,-1828.265,-1838.5557,-1834.3623,-1838.0269,-1828.8055,-1838.9321,-1848.2017,-1518.6033
-2390.6316,-2406.2095,-2411.3838,-2406.2788,-2396.5166,-1903.0671,-1908.0792,-1898.6885,-1913.2316,-1889.252,-1913.5544,-1913.2467,-1903.0647,-1918.2314,-1894.8766,-1908.1204,-1912.9476,-1917.3002,-1897.9364,-1926.7815,-1903.9999,-1889.1055,-1893.8053,-1917.8701,-1903.9038,-1625.3951
-2380.8452,-2381.7317,-2386.9028,-2381.7712,-2376.9346,-1912.3533,-1935.9325,-1917.2701,-1927.1493,-1912.4762,-1918.1903,-1945.7449,-1926.2784,-1946.0829,-1913.4493,-1922.0522,-1945.4586,-1940.5178,-1907.2412,-1926.7787,-1913.2789,-1926.2642,-1912.3795,-1917.8667,-1927.1051,-1602.1752
-2371.0557,-2376.827,-2381.9883,-2367.054,-2381.8018,-1986.6312,-2005.5597,-2000.8259,-2006.0787,-1991.4248,-2001.7487,-2010.7407,-2009.8497,-2011.0638,-2001.6532,-1982.407,-2001.1604,-2005.509,-1986.1727,-1996.3954,-1996.8419,-2000.5555,-1991.3179,-1992.1384,-2006.0243,-1695.0282
-2385.7659,-2396.4058,-2386.8872,-2396.4507,-2401.3887,-1991.2618,-2000.9097,-1996.1663,-2001.4187,-1996.0632,-1997.0884,-2001.4338,-2000.5571,-1997.1172,-1992.3477,-2000.9729,-1996.51,-1996.2218,-2000.1077,-2005.663,-1996.8236,-2009.8442,-2000.597,-1996.7625,-1992.0715,-1695.0217
-2371.0781,-2381.6885,-2381.9817,-2381.712,-2381.7898,-2084.1123,-2098.4092,-2093.6594,-2098.9045,-2079.6228,-2094.5686,-2094.2617,-2098.0469,-2103.887,-2085.1812,-2089.1777,-2112.5764,-2089.065,-2092.9626,-2098.4968,-2094.2974,-2088.7727,-2088.812,-2080.3179,-2089.5598,-1834.3037
-2356.3936,-2357.2224,-2362.396,-2362.1367,-2347.512,-2037.6727,-2047.3115,-2037.9218,-2057.1042,-2033.1929,-2048.115,-2057.0962,-2074.828,-2043.5042,-2043.3776,-2042.7394,-2047.555,-2042.6245,-2032.6046,-2038.1211,-2047.8417,-2042.3389,-2014.5005,-2038.5044,-2043.1108,-1769.2827
-2361.3,-2347.43,-2372.1897,-2362.136,-2347.5322,-2005.1646,-2019.4396,-2023.9852,-2015.305,-2033.1875,-2006.3083,-2029.2183,-2009.8229,-2006.3226,-2020.1498,-2024.1602,-2024.3192,-2028.6908,-2027.9701,-2019.5217,-2033.8848,-2000.5454,-2014.4875,-2005.9741,-2024.5209,-1718.1891
-2366.2336,-2362.144,-2377.1123,-2367.0537,-2367.1172,-2033.0023,-2024.0702,-2028.6028,-2038.4966,-2000.6833,-2020.2155,-2029.1976,-2009.8176,-2015.5782,-2020.1289,-2033.4357,-2019.6678,-2014.76,-2014.0352,-2033.4287,-2038.4958,-2000.5403,-2019.115,-2024.5292,-2038.4269,-1671.7533
-2439.6973,-2445.3582,-2460.329,-2455.1938,-2445.4197,-1963.3453,-1972.9944,-1972.8704,-1968.8104,-1968.1741,-1969.1185,-1987.3894,-1958.7273,-1992.3461,-1969.0349,-1973.0602,-1950.0051,-1968.3135,-1967.5857,-1973.0369,-1978.103,-1972.678,-1954.0898,-1954.8551,-1973.4099,-1662.4382
-2429.9097,-2435.563,-2440.7656,-2440.4883,-2425.864,-2009.7681,-2037.9946,-2023.9277,-2038.4481,-1991.3845,-2024.8159,-2010.5801,-2033.0148,-2048.034,-1996.8627,-2028.7618,-2010.351,-2037.9677,-1990.7963,-2047.3148,-2033.7924,-1995.89,-2005.1506,-2019.8378,-2010.5347,-1718.1312
-2400.564,-2396.4019,-2401.6084,-2401.3108,-2396.4854,-1991.1702,-2010.1222,-2009.9625,-2015.2042,-1986.7113,-2020.1375,-1991.9688,-2005.1398,-2010.8419,-1996.837,-2000.867,-2010.3269,-2000.8079,-2014.0074,-2024.0692,-2005.9003,-2009.8083,-1986.5571,-1996.5927,-2010.5165,-1722.7765
-2400.5825,-2396.42,-2401.6316,-2401.315,-2396.469,-1981.8884,-1986.9097,-1977.4581,-1991.987,-1958.8644,-1978.3334,-1987.3331,-1977.298,-2020.1368,-1959.6953,-1963.7324,-1973.178,-1986.8763,-1967.5824,-1996.1838,-1978.0315,-1963.3871,-1958.6909,-1959.4426,-1978.0018,-1741.3451
-2400.6318,-2406.2517,-2416.338,-2416.03,-2406.2695,-2005.0778,-2019.3794,-2028.5021,-2038.3722,-2023.8448,-2038.6495,-2066.2258,-2028.3412,-2047.9385,-2015.3768,-2014.7689,-2010.294,-2019.3384,-2018.6217,-2028.6555,-2019.79,-2028.3605,-2005.0948,-2033.7092,-2019.7426,-1838.8055
-2356.5774,-2362.1858,-2362.4749,-2371.963,-2362.2144,-2135.0835,-2177.2336,-2167.78,-2172.9978,-2130.6265,-2173.2712,-2149.7727,-2167.6338,-2154.6948,-2173.218,-2149.4202,-2149.569,-2149.3496,-2130.0496,-2167.9412,-2163.7056,-2144.4336,-2158.2996,-2159.029,-2154.3833,-1978.0905
-2327.2327,-2342.603,-2342.902,-2347.4824,-2342.6353,-2227.9382,-2223.644,-2223.4844,-2265.8245,-2223.4834,-2233.5928,-2233.3179,-2246.5454,-2228.963,-2238.1877,-2237.6272,-2247.0369,-2232.9084,-2218.2612,-2228.266,-2237.9788,-2241.9343,-2227.9326,-2233.317,-2237.9321,-1982.702
-2356.626,-2381.7803,-2382.0906,-2386.6655,-2376.912,-2311.5002,-2335.0598,-2311.676,-2340.0825,-2297.7695,-2345.0017,-2307.5825,-2316.176,-2349.655,-2331.0317,-2316.548,-2330.5806,-2311.83,-2292.5422,-2311.816,-2316.8755,-2320.8577,-2306.8462,-2307.5837,-2307.5618,-1978.0123
-2366.439,-2362.2126,-2367.4272,-2367.1255,-2362.257,-2260.4255,-2274.6692,-2269.8752,-2261.1208,-2260.616,-2266.0515,-2279.7004,-2283.6653,-2275.3452,-2270.6582,-2256.1719,-2279.488,-2288.6,-2278.6023,-2283.9294,-2256.4968,-2274.431,-2251.1118,-2270.424,-2275.0305,-2024.4391
-2332.163,-2381.8154,-2391.9143,-2391.6177,-2372.0557,-2172.1917,-2186.4397,-2190.9346,-2205.374,-2167.7415,-2168.5334,-2182.1792,-2176.863,-2214.9685,-2173.1497,-2181.8696,-2172.6855,-2205.0078,-2171.8086,-2200.3384,-2186.8325,-2181.5647,-2167.5254,-2186.8452,-2168.228,-1913.0201
-2307.7046,-2313.3022,-2308.6858,-2313.3042,-2308.4229,-2232.5315,-2270.0137,-2232.7153,-2275.014,-2218.7944,-2238.1558,-2233.23,-2255.7769,-2266.0166,-2224.196,-2237.569,-2223.73,-2232.845,-2227.506,-2228.174,-2242.5361,-2241.906,-2218.5835,-2233.2656,-2247.1272,-1917.6439
-2155.9546,-2190.8997,-2205.8809,-2205.6194,-2195.8215,-2223.2498,-2209.6316,-2204.851,-2237.8606,-2195.5718,-2205.6296,-2219.2854,-2223.2822,-2224.1956,-2210.2542,-2223.64,-2219.0698,-2214.266,-2208.927,-2228.1565,-2233.2375,-2218.6887,-2199.9954,-2205.389,-2223.8906,-1922.2656
-2107.0032,-2141.9517,-2147.127,-2146.8906,-2146.8716,-2195.401,-2195.6897,-2186.276,-2223.9058,-2181.6445,-2210.2434,-2214.6433,-2209.3596,-2219.5518,-2191.6497,-2209.7258,-2195.8635,-2200.3372,-2190.35,-2195.6226,-2191.432,-2195.4875,-2181.4058,-2205.3796,-2209.9338,-1875.8282
-2038.5082,-2078.3425,-2083.5017,-2088.17,-2078.3525,-2218.6177,-2223.5537,-2218.7688,-2233.1816,-2223.4333,-2238.0828,-2228.562,-2218.6404,-2224.1843,-2219.4995,-2237.5713,-2223.7075,-2228.1936,-2232.1538,-2223.4736,-2223.921,-2232.6218,-2213.9194,-2233.2456,-2228.5012,-1782.9447
-2043.4248,-2058.7432,-2063.9253,-2058.787,-2053.8677,-2246.4756,-2251.4082,-2255.9158,-2256.3748,-2251.3005,-2251.9885,-2251.764,-2260.429,-2256.6665,-2256.641,-2256.1316,-2260.8398,-2256.0554,-2250.735,-2251.3262,-2261.0583,-2241.9114,-2246.4224,-2256.4487,-2260.986,-1889.7255
-2072.8203,-2088.1274,-2083.5164,-2083.3076,-2078.372,-2223.2402,-2232.8281,-2237.329,-2242.4214,-2232.7227,-2228.7505,-2247.1018,-2237.2134,-2238.0828,-2224.1152,-2232.894,-2242.2473,-2232.831,-2241.45,-2232.7366,-2237.8213,-2223.3464,-2227.8352,-2237.8584,-2233.1064,-1889.7146
-2053.2666,-2058.7817,-2059.075,-2063.743,-2034.3196,-2269.6755,-2274.6138,-2269.8318,-2284.1963,-2274.515,-2270.5278,-2274.956,-2283.6404,-2270.5852,-2270.5422,-2279.33,-2270.0906,-2274.6187,-2269.3162,-2269.8755,-2274.9666,-2279.092,-2269.631,-2275.0024,-2274.873,-1922.2145
-2004.3218,-1995.1365,-1995.4276,-2009.8649,-2000.0531,-2255.7454,-2279.2542,-2265.1855,-2274.8872,-2255.9392,-2261.2244,-2270.2925,-2255.779,-2265.9436,-2261.2407,-2251.4675,-2260.791,-2256.0322,-2260.032,-2255.9407,-2261.0254,-2251.233,-2264.9875,-2270.339,-2265.5623,-1954.7064
-1994.5562,-1995.1641,-1995.4199,-2004.9702,-1990.2656,-2223.2449,-2232.8274,-2223.3977,-2223.795,-2218.7898,-2219.4253,-2223.8418,-2223.2825,-2233.437,-2224.0894,-2223.6194,-2218.9932,-2223.5247,-2222.8997,-2223.437,-2228.5208,-2223.3867,-2223.207,-2223.905,-2223.764,-1908.2864
-1940.7422,-1960.9067,-1961.1843,-1965.8435,-1965.7905,-2213.9607,-2232.8232,-2218.7397,-2228.424,-2218.7888,-2219.4165,-2228.4749,-2218.638,-2228.7854,-2219.4421,-2223.6042,-2223.6182,-2228.169,-2218.276,-2218.7808,-2228.5127,-2223.388,-2218.5708,-2228.5452,-2223.7397,-1885.0562
-1921.1897,-1916.8416,-1917.1372,-1926.6913,-1911.938,-2251.1094,-2269.9666,-2251.2295,-2270.199,-2251.2866,-2251.894,-2260.9685,-2246.4878,-2261.2722,-2256.563,-2251.4482,-2256.1106,-2256.0188,-2255.4292,-2255.9143,-2251.7122,-2246.5955,-2246.4297,-2265.677,-2251.5671,-2001.1417
-1916.326,-1916.8628,-1922.054,-1936.5101,-1916.8601,-2237.203,-2256.0457,-2237.307,-2251.6184,-2246.6545,-2247.2566,-2260.97,-2237.2126,-2256.6296,-2242.6274,-2242.1663,-2242.1797,-2246.7375,-2236.872,-2255.9023,-2251.7036,-2246.6125,-2246.4312,-2251.7468,-2242.2788,-1954.7107
-1891.8859,-1882.6482,-1887.8201,-1897.3855,-1872.844,-2190.7837,-2195.6853,-2195.5237,-2214.4556,-2195.588,-2200.8193,-2205.2463,-2190.7786,-2214.8342,-2191.532,-2186.4375,-2191.096,-2204.9504,-2181.163,-2209.4617,-2195.967,-2200.1777,-2186.071,-2205.3125,-2191.1917,-1959.3461
-1862.5154,-1853.2764,-1853.5481,-1863.1387,-1848.3832,-2237.2305,-2237.467,-2246.5967,-2256.2358,-2242.03,-2247.237,-2247.032,-2241.8638,-2242.6943,-2247.2449,-2246.7854,-2246.807,-2251.3809,-2241.5396,-2246.61,-2256.3232,-2255.907,-2241.791,-2242.4622,-2251.5564,-1968.6315
-1872.3517,-1882.6736,-1882.9385,-1892.5419,-1867.9624,-2227.9531,-2218.892,-2228.0173,-2233.0083,-2214.1665,-2224.017,-2233.092,-2223.2954,-2224.1033,-2224.0115,-2223.548,-2228.2158,-2218.8652,-2222.979,-2228.0378,-2228.444,-2228.0488,-2223.2195,-2223.887,-2228.3328,-2001.1421
-1911.5583,-1912.0808,-1912.343,-1921.9462,-1907.1663,-2232.6082,-2251.3713,-2232.668,-2251.5632,-2237.3684,-2233.2837,-2233.0857,-2232.5745,-2238.0156,-2242.557,-2237.471,-2242.144,-2256.0012,-2241.564,-2251.2527,-2256.282,-2246.6182,-2232.5076,-2242.4382,-2237.6143,-2005.7778
-1926.287,-1926.7712,-1917.28,-1931.7681,-1921.8889,-2246.5605,-2246.7212,-2241.9583,-2256.1904,-2242.0154,-2247.2139,-2251.6462,-2246.514,-2251.939,-2242.542,-2246.7583,-2246.779,-2251.346,-2255.5176,-2251.2563,-2265.551,-2241.9697,-2246.4412,-2247.0647,-2251.5513,-2019.6836
-1921.4336,-1912.1182,-1902.627,-1922.0258,-1902.3347,-2255.865,-2255.9985,-2251.2583,-2270.1162,-2255.9663,-2247.219,-2251.6445,-2246.517,-2265.8755,-2251.8276,-2251.4011,-2270.0022,-2242.064,-2250.889,-2255.8987,-2256.2695,-2255.9248,-2251.0996,-2251.7056,-2260.8508,-2001.1403
-1887.1401,-1882.7212,-1883.0321,-1907.3307,-1877.8362,-2260.5261,-2269.9214,-2255.9214,-2274.7554,-2260.6255,-2256.5154,-2260.925,-2255.825,-2265.877,-2256.4614,-2265.328,-2260.7122,-2255.9885,-2255.543,-2255.8926,-2260.915,-2251.2876,-2255.7507,-2261.0012,-2256.2144,-1987.225
-1950.8271,-1941.5046,-1936.8975,-1956.3108,-1926.8206,-2218.7522,-2223.4805,-2218.781,-2223.669,-2228.1357,-2219.3684,-2228.3977,-2218.691,-2219.42,-2219.3115,-2218.8953,-2228.2075,-2223.4783,-2213.7688,-2218.7395,-2228.395,-2237.3574,-2218.6138,-2228.4922,-2223.7092,-1987.2218
-1990.0303,-1995.3927,-1990.7761,-1995.5333,-1980.71,-2218.7732,-2218.8293,-2209.4956,-2219.0247,-2214.2258,-2214.7185,-2219.1003,-2214.048,-2224.049,-2214.654,-2218.895,-2214.269,-2218.8296,-2223.0737,-2209.4583,-2214.4492,-2218.7847,-2209.3367,-2219.1902,-2223.7087,-1991.8864
